geografia_key,ubigeo,dominio_cod,dominio,estrato_cod,estrato,latitud,longitud,altitud
4099,230110,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.044070646,-70.248622452,522.939838855
4100,230101,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.027587284,-70.257767883,530.172081292
4101,230110,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.056816839,-70.258809996,475.5822695
4102,230110,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.071625114,-70.274528751,418.042549655
4103,230108,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-17.998822966,-70.218427778,673.123990037
4104,230108,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.016667625,-70.221312668,627.421695804
4105,230101,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.016850427,-70.273737631,512.995850565
4106,230101,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.018551177,-70.248712123,567.444177369
4107,230108,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-17.984978431,-70.225674432,691.867858828
4108,230110,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.056898423,-70.265783498,464.642722901
4109,230110,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.073738607,-70.277393576,411.582696018
4110,230109,3,Costa Sur,5,De 2 000 a 19 999 habitantes,-18.11589723,-70.726988766,19.0255748122
4111,230109,3,Costa Sur,5,De 2 000 a 19 999 habitantes,-17.863547407,-70.56114209,393.160977636
4112,230101,3,Costa Sur,7,Área de Empadronamiento Rural compuesto,-18.078784876,-70.318628573,364.0
4113,240101,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-3.570756657,-80.45711269,15.1487981947
4114,240101,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-3.55766859,-80.432502742,15.702308171
4115,240101,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-3.577229364,-80.445720889,15.0202040634
4116,240101,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-3.562114661,-80.450192156,18.6410422686
4117,240101,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-3.565576726,-80.41681863,34.5477382007
4118,240302,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-3.485595057,-80.266297373,7.11254862982
4119,240301,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-3.503584772,-80.273794836,15.5709874468
4120,240301,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-3.503712135,-80.277924437,11.0
4121,240102,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-3.610580142,-80.476234898,26.9310527876
4122,240104,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-3.727318333,-80.441808333,28.0
4123,250107,7,Selva,2,De 100 000 a 499 999 habitantes,-8.410190664,-74.564949846,153.728797204
4124,250101,7,Selva,2,De 100 000 a 499 999 habitantes,-8.413122989,-74.608332922,150.748832651
4125,250101,7,Selva,2,De 100 000 a 499 999 habitantes,-8.393044827,-74.536020124,155.543833031
4126,250105,7,Selva,2,De 100 000 a 499 999 habitantes,-8.379481373,-74.565396244,154.043023746
4127,250101,7,Selva,2,De 100 000 a 499 999 habitantes,-8.379526753,-74.546577246,153.916483449
4128,250101,7,Selva,2,De 100 000 a 499 999 habitantes,-8.386978577,-74.547353236,154.777031569
